,Score,CreationDate,ViewCount,AnswerCount,CommentCount,FavoriteCount,AskerId,Reputation,TagCount,TitleLength,Technology
3819,6,1135,942,4,3,7,608,498,1,8,1
1297,8,2335,473,1,1,1,1295,184,2,6,32
1611,21,3992,2611,10,1,3,1335,713,1,7,4
5605,5,2060,1008,1,4,1,839,1382,1,11,16
947,12,1820,2299,2,2,7,1273,584,3,19,0
2668,20,814,2051,4,6,8,890,1338,0,9,16
6075,5,97,1815,1,0,7,717,595,3,14,8
483,11,1241,1761,4,0,2,542,1319,2,5,16
133,9,4281,824,4,0,1,484,63,3,9,1
5334,16,1038,1847,3,0,4,605,644,3,4,15
2397,14,1717,1764,4,1,9,1054,1114,4,12,1
3933,13,421,1529,5,1,7,211,906,2,13,8
301,5,193,149,4,0,7,289,1155,0,17,1
1738,15,1265,2456,3,1,4,450,1373,0,11,3
3697,6,1302,1009,0,2,2,1167,260,3,6,15
4611,5,1345,580,1,0,7,1245,996,0,7,1
5713,6,3837,508,0,4,7,1067,994,3,10,1
3379,8,2664,2001,1,0,1,28,1248,3,12,0
5566,7,2527,356,3,0,7,839,1382,3,10,26
4762,22,2277,2526,4,0,5,1249,526,4,8,15
978,5,3794,830,2,4,7,62,328,0,10,1
2409,42,4113,2679,5,5,15,32,1378,4,5,8
3703,5,3909,109,1,0,7,1168,715,2,11,1
2142,9,2486,318,0,0,7,1032,424,1,2,1
4813,7,4332,621,2,0,7,28,1248,4,12,1
2994,13,2851,2023,2,0,1,1323,95,4,13,15
2935,17,2570,2413,5,3,4,366,827,3,9,8
4438,9,423,181,2,5,7,260,1213,4,9,15
48,5,392,2453,2,0,1,450,1373,2,5,8
985,8,1949,838,2,3,3,890,1338,1,7,4
4444,5,2754,523,1,0,7,263,261,4,17,26
894,6,2874,201,1,0,7,572,700,0,7,1
18,5,2503,426,1,0,7,444,456,2,6,22
4365,6,253,283,3,2,1,1225,1116,3,16,8
5804,5,3268,449,1,0,7,685,971,1,7,1
212,13,1677,2027,6,4,2,507,1279,1,5,1
4549,7,2199,536,1,1,7,973,729,4,9,8
4806,14,2443,2183,2,3,5,23,1108,2,8,14
1200,8,2383,158,0,0,0,358,1052,2,12,34
1446,5,3471,277,5,0,1,1326,626,1,16,0
5714,8,418,223,1,4,7,428,1278,2,8,1
2188,6,775,634,2,0,2,317,388,0,4,23
1321,14,1660,2461,11,1,8,585,1320,2,10,18
3909,6,4228,728,2,0,7,163,448,0,4,1
3657,7,4404,1171,2,0,7,1161,410,1,2,27
4351,8,3394,1142,2,1,1,650,172,1,12,11
4947,6,464,1936,1,0,7,114,1212,0,7,1
964,11,974,308,9,1,3,890,1338,1,8,23
4098,6,2005,1957,2,1,7,1185,1193,1,4,4
391,12,2922,1366,7,2,13,1022,1389,4,10,4
1635,6,1316,377,1,0,7,1307,112,2,4,22
6128,6,1756,273,1,3,7,778,1316,2,6,1
2253,6,1492,538,2,0,7,324,689,1,5,9
4992,7,3265,845,1,0,7,147,26,2,11,1
4157,6,726,133,0,0,7,181,1034,2,8,8
5790,5,4166,724,1,0,7,683,514,2,13,30
3895,6,749,235,1,0,7,627,159,3,11,1
1034,12,3525,2481,4,2,0,891,877,3,5,17
4778,6,3226,1896,2,0,2,6,949,2,10,8
3552,5,4257,1758,1,7,7,92,1199,2,6,9
3258,5,3964,690,1,1,7,381,1259,3,14,1
3194,7,2321,257,1,0,7,1074,1236,1,12,8
4055,5,1238,796,1,0,7,229,781,2,10,1
5471,10,3116,439,3,2,2,723,1312,2,7,1
5869,5,4285,107,1,0,7,697,1181,2,10,14
5690,5,1154,1491,1,3,7,658,553,1,6,16
732,15,4403,2444,3,1,2,563,743,1,6,17
1879,83,4246,2794,8,6,36,498,1147,2,7,27
1436,13,2410,2262,1,0,2,588,1383,2,3,16
5344,5,3988,105,0,2,7,610,904,4,12,4
5976,20,3467,2077,3,4,3,434,1276,0,12,21
1950,5,594,960,2,2,7,521,53,3,4,26
1128,28,3953,2707,3,1,13,1313,1335,2,5,4
3721,8,2035,263,1,0,7,1169,1404,2,1,1
2840,5,1548,960,2,0,7,1289,1092,3,8,8
477,6,3965,806,2,0,7,315,1356,1,7,1
789,4,2772,547,1,3,7,39,974,2,9,21
4349,5,3682,139,1,2,7,956,968,1,8,22
1256,16,2809,2705,7,0,4,80,1073,0,1,6
5558,5,791,319,1,0,7,644,259,4,12,8
4251,61,1722,2645,4,3,19,1219,1302,2,10,1
1247,10,2519,2354,5,1,2,80,1073,0,6,6
3487,11,408,2157,6,2,2,69,51,1,4,1
3121,8,1985,1107,2,0,1,370,513,2,5,13
1597,5,3955,679,1,5,7,1332,934,4,7,11
6103,15,135,2092,2,0,8,312,1272,3,11,16
2313,6,1979,1577,2,0,7,27,202,1,3,1
4395,5,700,169,1,0,7,1227,1308,1,11,26
5018,6,705,906,1,0,7,163,448,2,12,1
3533,5,1955,234,1,0,7,91,528,1,5,1
3383,5,2506,194,1,0,7,29,1256,2,8,27
407,6,3738,677,2,1,7,309,614,1,10,16
2878,5,1360,365,2,12,7,359,408,1,3,0
406,7,3812,145,1,0,7,309,614,0,10,30
4204,5,1917,944,5,0,7,524,980,2,6,22
2995,5,622,1182,2,0,7,1323,95,4,11,36
2025,5,2694,1300,3,0,7,1009,694,1,19,17
438,7,4335,441,2,2,7,312,1269,3,9,16
1087,5,2305,85,1,1,7,579,200,1,3,22
5371,5,3277,795,2,0,7,616,746,3,3,35
6069,6,907,88,0,4,7,303,435,1,6,26
5705,7,4033,323,1,3,7,427,139,3,8,8
1851,5,3559,156,1,0,7,490,1380,1,7,27
2040,5,2011,430,3,2,7,8,1053,2,15,1
4535,9,3555,1992,2,0,3,404,772,2,9,1
181,22,3545,2546,2,3,1,490,1380,3,9,34
2487,8,1840,304,5,0,1,1063,1002,2,12,23
3172,7,3549,322,4,0,1,1074,1236,1,5,0
4289,10,4171,648,5,7,0,534,1273,4,7,9
4771,11,1640,1808,3,3,7,1,1014,1,10,1
3773,8,505,279,3,2,7,150,1247,2,5,1
5708,5,1198,569,1,3,7,1064,1120,1,12,16
2362,9,2409,2335,7,1,2,28,1246,4,10,0
994,6,1524,2618,6,3,7,890,1338,1,10,24
3478,10,3728,2226,1,0,7,67,1094,1,6,3
5396,8,1121,1279,3,0,7,632,1231,1,8,15
4205,8,4368,984,1,0,1,526,490,3,8,13
4792,5,1689,1199,2,1,7,12,301,2,8,26
396,6,1522,2148,2,0,7,307,125,3,3,1
5842,8,1501,1520,2,1,7,688,1068,3,10,26
4878,6,2067,378,1,0,7,76,930,2,20,14
1402,5,1287,374,2,0,7,588,1383,1,2,1
6087,6,3788,141,2,0,7,1098,604,0,9,1
4735,17,1335,2626,5,2,3,423,1375,4,6,27
2013,9,54,276,7,3,1,6,948,0,11,1
5138,9,3804,1066,2,4,7,180,862,4,12,1
4265,43,375,2734,9,3,11,533,1183,3,7,1
367,6,1002,1482,2,1,7,298,849,2,9,36
4824,8,3585,1984,6,0,7,32,1379,2,12,8
2431,6,3901,415,1,0,7,1264,799,1,3,1
606,6,1574,1149,1,2,0,328,24,2,5,1
6012,15,2264,2600,2,0,4,1085,956,4,4,1
2372,18,3098,2540,6,7,2,28,1246,3,8,1
5377,5,2204,230,1,2,7,619,1144,1,6,1
3230,6,786,553,3,0,7,1306,537,2,4,0
2484,10,4155,1301,3,0,7,46,1200,1,3,29
4426,7,2798,38,2,0,7,658,553,2,8,1
5129,5,1195,306,1,0,7,176,48,1,8,30
218,8,2518,1684,2,0,3,1342,752,2,10,15
2790,78,1935,2786,7,5,12,76,928,4,5,8
4425,5,3927,1303,2,2,7,1233,119,0,6,1
1688,7,3679,138,3,0,0,438,272,2,10,4
2167,6,27,109,8,0,7,542,1319,1,4,1
4473,8,1471,598,0,0,7,968,187,3,7,1
1172,8,2113,1582,2,0,1,1289,1092,3,8,8
5418,15,1262,758,2,0,7,634,471,1,9,1
667,7,1147,1057,2,2,7,1258,588,3,5,8
6005,6,3483,502,1,5,7,773,716,2,7,16
2996,8,669,781,2,0,1,1323,95,1,13,1
5686,6,3612,278,0,1,7,652,963,2,10,1
2507,23,3871,2256,1,1,1,1065,1069,3,5,9
4083,7,2120,642,2,1,7,1183,1297,1,3,1
4399,5,1885,181,1,3,7,1199,907,1,3,16
827,11,1143,2130,2,3,3,1065,1069,3,4,9
3860,11,2295,302,2,2,1,472,819,2,3,1
35,8,546,120,6,0,7,449,830,0,5,1
2506,13,4238,2468,4,4,6,1065,1069,4,4,9
2182,5,2176,160,3,2,7,317,388,0,5,1
969,6,121,80,1,0,7,1281,1186,4,16,16
3603,7,1229,517,1,0,0,104,1060,3,5,27
2913,7,2549,1971,6,0,1,80,1073,1,5,8
2422,11,2855,2401,5,3,4,879,692,4,4,1
1615,5,585,818,1,1,7,919,1277,0,12,1
5283,12,717,1687,2,12,3,801,1397,3,9,27
2998,10,2641,1651,1,0,3,1323,95,4,13,15
2209,17,2820,2522,3,1,5,860,912,2,8,1
850,7,3074,871,2,0,1,50,1061,3,8,1
3525,5,1431,367,1,0,7,89,190,2,16,6
2137,15,3589,1459,4,5,2,313,545,4,4,27
2981,7,2753,1601,3,2,7,1321,1178,2,8,0
3453,8,181,1709,1,2,1,65,890,1,7,1
4462,6,3251,11,0,1,1,1202,984,2,12,1
3903,19,879,2669,4,0,10,1175,1294,2,12,27
1445,5,178,1545,3,0,7,1325,999,3,12,0
3662,6,2868,1010,1,2,7,115,1282,3,4,8
1532,5,3137,96,3,0,7,1074,1236,1,14,8
3874,6,615,332,1,1,7,158,89,2,4,8
3794,52,3274,2630,3,6,11,154,1403,2,5,1
4037,5,741,180,1,0,1,383,409,3,9,16
4588,5,4405,1570,1,1,7,805,43,2,4,1
5100,15,481,731,1,0,7,189,1175,2,7,15
4586,5,689,779,3,1,7,411,784,2,11,22
3059,8,1465,2483,4,1,3,588,1383,2,6,13
1581,8,3940,1308,3,0,7,1080,660,4,4,8
119,41,1781,2735,8,0,10,479,1332,1,8,15
971,6,1362,155,2,3,7,890,1338,4,14,0
5417,7,336,1155,2,1,1,814,1354,1,5,30
3376,6,2858,623,1,0,7,27,202,3,8,0
4121,6,2994,970,1,0,1,386,483,4,5,32
4519,19,1167,1460,5,3,5,1207,690,3,8,17
1745,6,861,705,1,0,7,453,177,2,2,21
4815,8,3653,682,4,0,7,28,1248,2,6,0
1062,6,3968,1635,3,3,7,70,920,3,4,16
1250,9,3385,2369,3,0,3,80,1073,0,9,1
4534,8,1810,485,5,0,0,1244,244,0,3,1
5680,9,737,996,2,0,1,422,1112,1,12,1
1207,11,502,791,3,0,2,358,1052,2,4,1
4416,18,1259,2469,1,2,2,656,568,2,7,34
5115,10,1306,922,1,2,2,198,910,0,9,1
1941,6,688,348,1,0,7,519,1010,1,8,1
865,3,85,55,4,0,7,338,1287,0,2,1
3005,5,2876,89,1,0,7,1295,184,2,10,1
4014,6,1050,351,1,1,7,166,1040,1,17,5
3356,7,2593,48,2,0,7,6,949,1,5,8
5895,6,1092,733,2,1,1,1140,426,2,5,8
3535,6,1698,802,1,0,7,91,528,2,5,1
4408,9,2618,2553,3,3,1,960,1289,2,8,34
2718,5,3546,756,2,0,7,576,383,3,3,0
3083,68,173,2779,6,0,13,588,1383,3,8,21
4061,8,1270,1143,1,0,2,927,1205,0,4,1
2502,8,125,1344,5,0,2,1065,1069,3,5,9
4474,6,9,78,4,3,7,969,406,0,9,1
1242,7,1547,234,3,0,7,1318,22,2,9,4
4960,8,1608,832,3,1,0,121,1180,1,6,1
720,5,3751,307,1,2,7,876,1143,4,7,8
534,23,2986,2494,5,0,9,546,150,2,4,1
381,27,3439,2680,7,0,14,1019,1207,0,11,1
242,5,3743,48,1,0,7,514,40,2,15,1
4005,6,2776,307,0,5,7,1178,1371,1,4,1
4059,6,982,272,1,0,7,230,786,3,14,15
603,7,1308,1069,5,2,7,870,762,2,18,36
3724,5,1666,816,2,0,7,136,1016,2,11,13
1342,5,3922,175,1,0,1,1295,184,2,10,32
1386,16,876,2390,3,1,5,588,1383,3,6,8
904,5,2307,92,3,0,7,338,1287,1,14,0
418,15,1221,1349,2,0,7,309,614,1,15,30
3585,6,2073,18,1,1,7,755,1018,1,10,4
4965,7,3130,1230,1,0,2,125,756,4,9,34
1649,7,3838,1692,1,0,1,920,552,4,4,15
5845,7,219,183,1,0,7,691,45,2,4,1
2884,5,3588,617,1,0,7,1290,542,0,5,4
358,61,3013,2756,6,2,21,9,492,4,4,8
3396,5,3124,988,1,0,1,32,1379,2,7,0
2791,8,2257,1302,1,0,7,76,928,2,10,1
2067,13,3935,1756,2,1,4,540,237,4,8,8
2807,8,1839,2118,2,1,0,1286,1,2,5,18
4897,5,3070,2155,3,1,7,80,1075,1,6,1
2901,6,3153,878,1,0,7,80,1073,1,5,6
2698,5,667,620,12,0,2,890,1338,0,6,11
4938,6,859,1563,1,3,7,106,378,1,9,8
1343,5,586,66,1,4,7,367,1267,0,12,11
642,5,2387,352,3,0,7,872,1253,0,10,1
4710,7,569,772,1,0,7,671,1228,0,11,1
88,5,3185,677,1,0,7,467,1086,3,14,15
2614,7,973,1445,1,9,1,56,428,1,7,27
4476,5,2682,752,1,1,7,970,366,3,22,32
2523,8,1297,166,1,0,3,52,1121,2,10,1
3579,8,4184,890,3,3,7,752,811,1,16,1
3124,93,1646,2813,21,1,39,1073,221,2,12,15
2519,6,3370,1131,2,1,7,50,1061,2,9,27
3353,7,1205,540,4,7,7,5,1139,3,7,9
2089,6,3738,677,2,1,7,309,614,1,10,16
1530,7,3602,114,2,0,7,1074,1236,1,5,8
5977,27,46,2594,2,2,4,434,1276,2,8,15
3080,6,925,260,1,0,7,588,1383,0,6,21
479,7,4247,2527,2,0,1,18,709,2,3,1
2383,6,2538,483,2,0,1,29,1252,2,12,1
731,8,2611,2251,1,1,2,563,743,1,7,16
4193,6,96,1221,3,0,1,1218,592,0,4,1
2356,8,2881,1032,1,0,1,28,1246,3,12,0
3003,5,3263,457,3,4,0,1295,184,2,5,32
719,6,485,198,2,0,1,1054,1114,1,8,1
4295,6,4369,738,0,4,7,950,767,4,8,8
2082,5,1327,167,1,2,7,1022,1389,4,10,8
4466,5,3424,373,1,0,7,1202,984,3,4,8
1904,9,3253,1319,2,3,2,507,1279,1,7,15
4035,13,3041,1817,3,0,2,381,1264,2,16,10
4661,5,3005,998,3,0,1,814,1354,0,11,30
4936,5,2482,356,3,0,7,104,1060,2,14,16
3962,6,1283,250,1,1,7,490,1381,3,12,1
5326,6,576,145,1,0,1,1120,161,3,7,1
5937,9,539,2040,2,0,7,1145,1284,2,7,15
5522,5,1669,759,1,1,7,835,759,1,3,1
4966,7,2332,2104,1,0,1,125,756,1,8,1
4225,7,16,539,1,0,0,940,1384,4,10,8
5195,6,2979,171,2,1,7,971,1305,0,8,1
1078,5,2431,1331,2,0,7,350,18,1,13,1
581,6,1883,218,1,0,7,870,762,0,12,1
5318,6,1957,846,1,1,7,1118,586,3,14,14
4281,106,2018,2814,25,8,54,399,1402,4,7,1
1120,6,1884,367,2,0,1,76,928,3,6,0
356,5,3832,288,1,0,1,8,1053,1,10,1
4046,5,818,228,1,0,7,926,295,1,12,27
4207,11,4422,783,3,1,2,528,152,2,5,1
4537,11,2136,1993,4,1,3,554,149,2,3,0
4639,8,3971,1668,1,1,7,667,758,1,12,1
4870,12,3131,1954,2,4,2,67,1094,1,7,8
1750,6,4077,101,1,0,7,456,94,1,12,4
5012,7,1324,896,1,0,1,160,688,2,6,1
5973,10,4035,520,2,1,3,434,1276,3,9,1
446,27,2985,2609,6,1,8,312,1269,2,11,1
982,8,1787,367,3,1,7,890,1338,2,6,0
1126,5,3829,207,1,2,7,76,928,1,10,8
4544,11,4015,613,4,2,7,1208,1174,1,2,8
1791,7,1658,1140,1,2,7,472,817,4,7,9
5395,8,1231,1327,3,4,7,632,1231,2,11,13
3878,6,947,402,1,0,7,481,1173,2,1,27
715,6,3050,782,3,1,7,874,884,2,9,26
1817,8,1579,2249,4,1,1,483,1062,1,8,1
3374,6,1498,365,2,0,1,18,711,1,5,1
1360,6,951,1578,1,0,1,587,917,3,6,21
327,8,3121,1201,2,0,7,1008,1392,2,8,1
5950,11,677,1373,2,3,1,1071,610,3,10,29
1593,5,3964,690,1,1,7,381,1259,3,14,1
5124,6,3278,129,0,2,7,200,909,4,7,14
5145,5,4021,115,1,0,7,780,251,2,2,1
3119,8,4114,1386,1,3,1,1327,379,1,10,17
2017,5,175,437,2,0,7,528,152,1,8,1
5411,5,2816,550,4,3,7,632,1231,0,11,16
5429,8,2201,1501,1,1,1,636,950,1,4,1
4895,5,2040,144,2,1,7,80,1075,0,9,6
5742,5,3647,294,1,0,7,666,1336,2,14,1
4669,6,3554,2007,2,2,1,670,1096,2,9,8
310,10,147,1259,1,1,3,524,977,3,6,22
1647,17,3305,1666,4,0,2,919,1277,1,8,1
5363,7,1162,326,1,0,7,613,304,2,8,10
5345,6,2269,891,2,1,1,610,904,4,6,4
1454,6,883,855,1,0,7,1327,379,1,5,27
3342,6,3453,489,1,0,7,1087,52,2,8,1
2273,4,2361,1032,3,1,7,870,762,2,10,1
1213,69,1578,2771,3,0,29,360,964,2,10,1
1965,8,1466,601,1,0,7,6,948,2,12,1
257,6,688,348,1,0,7,519,1010,1,8,1
5026,17,2718,2692,3,3,3,163,448,2,13,16
1272,23,1879,2139,6,0,8,585,1320,1,10,1
539,6,2426,321,1,0,7,546,150,1,13,1
558,8,468,431,3,1,2,1039,1025,0,11,1
4376,10,994,1341,1,0,1,254,176,1,11,1
1722,13,3742,2294,2,0,3,450,1373,1,8,1
2984,12,2289,1598,8,0,3,585,1320,1,10,1
1216,6,1255,703,1,1,7,1290,542,3,12,8
717,6,524,1413,3,1,7,875,455,2,5,8
4711,7,460,1959,3,1,7,672,611,2,13,1
4506,8,1470,1322,1,0,7,400,1251,4,13,8
4513,11,4381,1783,2,0,3,402,966,3,7,1
44,5,2630,230,2,0,7,450,1373,0,9,1
3859,14,884,2105,3,0,3,622,100,0,9,1
2667,7,1855,590,3,0,7,890,1338,2,13,23
4988,8,607,538,1,1,1,141,578,2,6,20
1302,7,1844,1343,1,0,7,1295,184,3,9,32
4602,7,605,293,1,0,7,665,886,4,9,30
515,30,3572,2708,8,5,6,318,1150,3,10,1
5278,6,2251,42,0,0,7,397,1185,0,12,4
5809,8,1373,2367,1,0,7,685,971,3,4,32
1666,36,3508,2487,3,6,15,1341,1093,3,4,1
4899,7,4056,980,1,1,7,80,1075,2,6,22
3570,6,957,1073,1,2,7,747,1091,2,13,0
1683,10,898,2134,3,0,7,599,358,1,14,1
4880,12,2061,2063,3,1,2,76,930,3,11,1
3477,6,3292,845,2,0,7,67,1094,2,4,8
1482,17,149,1908,6,0,13,588,1383,3,7,15
3575,9,927,2342,1,0,7,750,828,1,6,35
2333,5,1073,526,8,4,7,28,1246,3,14,0
560,5,72,2059,3,1,7,1039,1025,2,7,1
3924,20,1916,1641,2,0,6,632,1231,2,12,10
5036,6,2317,358,4,10,7,930,1367,1,14,21
1515,10,3174,131,3,0,0,590,923,1,13,1
4609,7,3852,101,1,2,7,1245,996,0,8,29
742,20,526,1832,1,1,3,1057,1134,1,5,1
2688,9,4105,1620,3,1,7,890,1338,2,9,8
944,4,647,335,1,0,7,1272,339,1,12,1
3645,5,2975,494,2,0,7,778,1316,2,10,1
2578,14,2209,1096,6,4,2,338,1287,4,3,1
3481,7,4156,1195,2,0,7,67,1094,3,5,8
4841,5,2328,626,0,2,7,48,1190,2,6,1
5419,19,798,1968,2,0,1,814,1354,1,9,29
1612,98,2497,2793,15,7,52,1336,292,3,4,18
4821,13,2812,1243,3,0,6,32,1379,4,4,29
4764,7,317,949,1,2,7,998,475,1,11,1
1470,6,2091,1336,2,0,7,914,856,1,4,1
379,13,1597,2241,3,1,2,1019,1207,4,6,15
1156,8,3301,742,1,2,0,1313,1335,1,4,6
3329,6,2863,1523,1,0,7,1310,258,1,9,1
5883,5,3878,129,1,2,7,703,1266,2,9,30
794,6,1714,1862,3,0,7,1060,27,1,7,13
4894,7,2530,127,1,6,1,80,1075,2,6,4
5535,7,3632,1474,1,0,7,1041,341,2,12,1
4558,6,1449,1503,3,5,0,1244,244,2,6,9
6122,17,601,1970,3,6,2,1159,1203,4,8,1
1624,5,4093,286,2,0,7,919,1277,1,7,1
6120,5,4179,300,2,6,7,1158,1104,2,11,8
1316,5,2853,278,2,4,7,1321,1178,2,5,0
3930,5,354,965,1,0,7,489,243,1,4,4
3133,8,212,1443,3,0,7,913,951,3,14,27
5915,6,3610,269,1,0,7,851,579,3,5,1
5764,5,1999,168,1,0,7,743,171,3,7,1
2496,6,3524,2031,3,0,7,1065,1069,3,6,9
4825,10,2318,126,2,0,1,32,1379,1,2,0
2570,10,1096,1495,2,3,0,338,1287,3,3,9
3976,9,3057,300,1,0,2,490,1381,3,4,27
125,5,2591,235,2,0,1,481,1166,1,5,16
1614,4,1495,617,1,1,7,919,1277,0,8,1
5284,5,2783,685,1,0,7,1116,343,2,8,1
5539,5,169,423,1,0,7,1046,98,2,4,34
5866,7,102,299,0,3,3,696,1145,2,9,1
2131,10,1783,2045,4,0,7,16,924,2,14,15
2351,5,1393,853,3,0,2,28,1246,4,9,0
2211,8,2303,1597,2,5,1,862,404,4,5,9
4729,6,109,92,2,0,1,678,785,1,15,1
2597,5,2130,22,1,0,7,338,1287,1,6,1
5961,7,3821,813,1,0,7,852,1135,1,11,11
3188,6,3389,616,3,2,7,1074,1236,1,8,0
460,9,3677,2202,1,0,3,1030,638,4,8,8
450,21,2111,2408,4,7,11,1026,590,3,6,1
1764,103,1480,2815,1,4,55,464,818,0,6,7
3640,26,108,2497,3,5,11,110,600,1,15,1
1189,7,3741,2255,4,6,7,358,1052,2,7,1
5103,9,1836,2109,2,0,7,190,751,2,12,4
2097,7,3999,49,2,0,7,1022,1389,2,5,1
6055,9,4232,1224,2,0,1,1095,506,3,11,1
3820,7,3531,1368,4,0,7,610,904,3,4,4
5717,8,4068,1621,4,2,0,840,1374,2,11,21
2710,5,2285,899,1,0,7,65,888,3,5,8
1602,8,792,1136,1,1,7,919,1277,1,11,1
2916,7,2046,552,2,0,7,80,1073,2,7,22
3684,6,324,443,1,0,1,121,1180,1,9,8
1288,6,1797,1079,1,0,7,1295,184,1,7,32
305,6,2496,489,2,0,1,289,1155,0,3,1
1929,8,686,1048,6,3,3,283,1346,3,12,1
2287,8,1966,2229,2,0,7,24,628,3,9,15
4943,6,3729,723,1,0,7,111,1148,1,12,17
3761,5,1474,586,1,1,7,141,578,2,4,27
3828,5,278,605,2,4,7,467,1088,4,8,1
364,5,1331,993,1,1,7,1014,1029,2,8,27
726,14,1717,1764,4,1,9,1054,1114,4,12,1
2061,13,1597,2241,3,1,2,1019,1207,4,6,15
4202,5,2297,1882,2,0,7,1192,344,4,6,9
2349,36,1577,2671,2,1,3,28,1246,3,10,0
6086,5,4162,587,1,0,7,1098,604,1,12,1
4693,6,2935,314,0,0,7,985,107,1,7,1
662,5,3966,174,3,0,7,28,1246,1,9,16
5870,7,537,389,0,2,1,697,1181,3,9,1
1182,5,436,377,1,1,1,904,619,3,14,15
2245,6,1084,1320,3,1,7,323,749,3,9,0
4784,6,2187,1111,7,1,7,6,949,2,11,16
4539,6,4003,19,0,2,7,559,798,1,5,0
5852,5,1947,489,2,0,7,286,347,0,5,1
4147,9,2004,1816,3,3,0,391,425,2,7,1
3273,9,697,677,1,0,1,919,1277,1,4,1
5483,6,2929,1861,1,0,7,724,851,1,7,24
4756,5,352,1436,1,2,7,678,785,1,13,1
2443,35,2292,2668,8,0,4,882,826,1,9,29
4875,9,4288,506,0,0,7,73,863,2,8,26
4996,6,1228,990,1,2,7,150,1247,1,3,9
2656,6,213,1080,1,0,1,1283,195,2,8,1
1496,6,2002,738,2,0,7,375,821,3,8,36
3207,5,2084,75,2,0,7,91,528,1,10,1
4417,22,3533,2385,4,0,1,657,616,2,4,15
3400,6,3606,393,1,0,7,37,837,4,17,9
3497,6,3460,78,1,0,7,731,239,2,6,15
2893,5,3228,317,2,1,7,909,1388,3,14,0
4042,5,2058,323,1,3,7,1179,981,2,11,0
2146,5,873,631,3,0,7,542,1319,1,2,15
4833,5,1862,569,2,4,7,41,253,1,16,13
3607,6,1530,59,1,1,7,758,1329,2,9,1
3932,9,4327,2476,10,0,1,211,906,1,6,28
6127,9,905,695,2,3,0,778,1316,2,9,1
3228,5,312,1615,2,0,7,1074,1236,2,7,8
2559,8,2905,804,2,4,7,572,700,0,3,36
5581,6,244,2050,1,0,1,839,1382,1,9,16
859,7,1676,581,1,0,7,338,1287,3,2,1
1152,6,4104,515,2,0,1,1313,1335,1,11,1
1936,11,3515,908,5,2,5,1007,872,2,14,8
1991,10,1657,2125,2,1,1,289,1155,1,7,1
1921,9,1889,2126,14,2,9,513,1274,0,14,8
4993,7,759,24,1,0,7,149,1015,1,10,1
3770,5,1447,186,1,1,7,149,1015,1,15,1
4968,7,797,904,1,0,1,127,1090,3,3,8
2336,8,548,686,2,2,7,1257,519,1,6,1
2118,5,4249,282,1,1,7,312,1269,2,11,1
5683,6,3193,143,1,0,7,423,1375,1,8,1
1335,22,3346,2504,8,0,5,1295,184,1,7,13
4163,8,3726,1551,5,5,7,782,1083,3,14,16
3656,8,77,1448,2,0,7,1160,622,3,5,34
5793,6,1029,531,0,4,7,753,935,3,14,0
3946,7,3159,62,1,0,7,211,906,2,8,0
2078,6,1522,2148,2,0,7,307,125,3,3,1
4719,5,2857,509,1,0,7,989,52,3,7,1
1809,6,3691,1342,2,0,7,481,1166,1,3,26
1125,5,2286,516,1,2,2,76,928,2,9,8
5803,16,342,1854,3,7,0,684,50,2,8,1
4391,5,2463,96,1,0,7,1196,1250,3,5,8
5571,12,1384,2689,4,0,1,839,1382,1,16,16
6045,7,1438,1462,0,2,7,775,554,1,6,8
4135,8,304,637,3,0,7,1185,1193,2,13,6
3447,5,76,1618,1,2,3,61,157,3,9,1
129,9,2000,2129,5,1,1,483,1062,1,7,1
2042,7,2642,1667,2,0,1,297,1079,3,8,4
1224,7,2989,1155,1,0,7,363,511,2,2,9
253,10,938,1390,1,0,7,517,855,0,6,36
492,7,834,404,2,6,0,542,1319,1,2,15
1268,17,2570,2413,5,3,4,366,827,3,9,8
1841,14,4389,2621,3,2,4,487,1304,1,11,17
2106,5,3638,2188,2,1,7,1024,844,4,6,1
6021,5,1199,721,1,1,7,775,554,0,4,1
782,6,3781,1409,2,1,7,883,605,2,11,4
2480,10,1782,543,5,0,1,1062,1006,0,3,26
4829,6,3820,822,1,0,7,32,1379,3,5,16
1301,7,1838,177,7,0,1,1295,184,2,4,32
5478,56,4121,2740,8,0,17,1024,847,0,13,20
2191,5,2723,31,1,0,7,317,388,2,4,1
1011,6,779,1531,2,3,1,65,888,3,7,27
2944,23,1506,2566,4,3,8,585,1320,2,9,6
2398,7,1747,926,3,1,7,1260,555,2,3,9
2586,16,1464,2064,6,5,4,890,1338,1,7,0
5028,11,1434,1420,4,2,3,927,1205,4,6,16
4114,6,753,726,1,0,1,1185,1193,3,8,1
4916,7,2406,714,3,3,1,91,528,1,8,37
3589,8,1603,737,3,1,1,755,1018,0,10,1
2727,6,2992,2684,2,0,1,68,214,0,10,1
411,11,2706,263,7,0,2,1022,1389,0,9,1
3108,11,3622,1642,3,0,7,588,1383,1,2,1
1206,13,877,1921,1,1,1,358,1052,3,2,15
4010,9,3497,2549,1,0,1,639,316,2,10,15
1953,16,1630,2422,5,3,10,5,1136,4,7,30
4129,14,2168,1794,2,2,2,1185,1193,3,7,1
313,6,1061,865,1,4,0,525,536,2,9,8
422,11,501,2728,3,0,2,1022,1389,1,2,13
986,10,698,1135,1,2,2,1282,386,1,12,1
